sample_id,prediction,gold_reference,variant_references,BLEU_gold,ROUGE-L_gold,BERTScore_F1_gold,BLEU_variants,ROUGE-L_variants,BERTScore_F1_variants
2_10,C: What about your current mobility situation? Have you noticed any changes recently?,C: What did you do for work?," • ""C: What was your occupation?""
 • ""C: How did you earn a living?""
 • ""C: What were your work responsibilities?""
 • ""C: Did you have a job or profession?""
 • ""C: Can you tell me about your previous employment?""
 • ""C: What kind of work did you do for most of your life?""
 • ""C: Were you employed full-time or part-time?""
 • ""C: What was your career path before retirement?""
 • ""C: How did you support yourself financially?""",0.10343603005129705,0.3,0.9018734693527222,0.11697236270155806,0.33333333333333337,0.8980273604393005
2_11,C: That’s interesting. What are your main concerns or reasons for coming in today?,"C: Alright, so can you now tell me why you are here today?"," • ""Can you explain why you're here seeing me today?""
 • ""What brings you to my office today?""
 • ""So, what's the reason for your visit today?""
 • ""I'd like to understand why you've come in today.""
 • ""Can you tell me about what has led you to see a doctor today?""
 • ""What are the reasons behind your appointment with me today?""
 • ""May I ask what prompted you to schedule an appointment today?""
 • ""How can I assist you today, and what's been concerning you?""
 • ""Could you share with me why you've decided to come in for a consultation today?""",0.06839596061560946,0.21428571428571427,0.8944610953330994,0.08767411578311546,0.33333333333333337,0.8994563817977905
2_12,"C: That sounds challenging. Can you describe that process a bit more? For example, what do you usually use to help with transfers—like a walker or wheelchair?","C: I’m sorry to hear that. Currently, how are you managing to get out of bed?"," • ""How have you been able to get out of bed lately?""
 • ""Can you describe your current experience with getting up from bed?""
 • ""I'm concerned about your ability to get out of bed - can you tell me more?""
 • ""Currently, what's been the most challenging part of getting out of bed for you?""
 • ""How are you coping with getting out of bed right now?""
 • ""What's it like for you to get out of bed these days?""
 • ""I'd like to understand better - how do you currently manage to get out of bed?""
 • ""Can you walk me through your process of getting out of bed, if you don't mind?""
 • ""How have things been going with regards to getting up from bed lately?""",0.032808945250121395,0.17777777777777778,0.8826131224632263,0.07261813302549418,0.2051282051282051,0.8803465962409973
2_13,"C: Is it always the same type of assistance—like physical help, or is there a time when you feel more independent but still need some support?",C: What part of getting out of bed do you need help with?," • ""C: What specific task in getting out of bed do you need assistance with?""
 • ""C: In what way is your husband helping you to get out of bed?""
 • ""C: Is there a particular aspect of rising from bed that's challenging for you?""
 • ""C: How is your husband contributing to your ability to leave the bed?""
 • ""C: What specific assistance do you require when getting up from bed?""
 • ""C: Are there any particular difficulties you're facing while trying to get out of bed on your own?""
 • ""C: Can you describe how your husband's help impacts your ability to rise from bed?""
 • ""C: In what ways are you relying on your husband for assistance with getting out of bed?""
 • ""C: What specific aspect of the process of getting out of bed do you find most challenging?""",0.03519887052668418,0.2,0.8939303159713745,0.07647779668764416,0.23809523809523808,0.879203736782074
2_14,"C: How would you rate your difficulty level for this task on a scale from 1 to 5, where 1 is very easy and 5 is extremely difficult?","C: And so, your husband helps by pulling you up?"," • ""C: Can your husband assist you by pulling you up to a seated position?""
 • ""C: So, your husband is able to help you get out of bed, specifically by lifting or pulling you up?""
 • ""C: How does your husband typically help you when getting out of bed?""
 • ""C: Is it your husband's intervention that allows you to become upright and exit the bed?""
 • ""C: Does your husband provide assistance by physically pulling you up when you're trying to get out of bed?""
 • ""C: Can your spouse support you in rising from a lying down position using physical effort?""
 • ""C: How does your husband's help enable you to transition from lying down to sitting up?""
 • ""C: Is it the case that your husband lifts or assists you in becoming seated and then able to exit the bed?""
 • ""C: So, your husband is providing mechanical support by pulling you into a sitting position?""",0.031568618107860213,0.10526315789473682,0.8544734716415405,0.06313723621572041,0.22222222222222224,0.8595935106277466
2_15,C: Do you have any equipment in your room—like a walker or wheelchair—that could help with this process?,C: Does your husband help you a lot or do you only need a little assistance.," • ""C: How much assistance does your husband provide you with when getting out of bed?""
 • ""C: Does your husband play a significant role in helping you get up from bed?""
 • ""C: To what extent does your husband assist you in mobilizing from bed?""
 • ""C: Can you tell me how dependent you are on your husband's help to get out of bed?""
 • ""C: Is your husband heavily involved in helping you with daily mobility?""
 • ""C: Do you rely more or less on your husband for assistance when getting up?""
 • ""C: In what ways is your husband helpful to you when it comes to transferring from bed to a seated position?""
 • ""C: How would you describe the level of support your husband provides in helping you get out of bed?""
 • ""C: Are there times when you don't need your husband's assistance at all, or is he always involved?""",0.05237520761048587,0.22222222222222224,0.887273907661438,0.15435109972796834,0.25,0.8884280920028687
2_16,C: What part of the process is most challenging for you? Is it getting out of bed or moving around once you’re seated?,C: Has this been difficult for you and your husband?," • ""How challenging has it been for both you and your husband?""
 • ""Has this situation caused difficulties for your husband as well as yourself?""
 • ""Do you and your husband find this process difficult to manage together?""
 • ""Is this struggle an issue that affects not just you, but also your husband?""
 • ""Can you describe the impact this has had on both of you?""
 • ""Has it been a shared challenge for you and your husband?""
 • ""How are you and your husband handling these difficulties in getting out of bed?""
 • ""Have there been any problems or stresses related to this process that affect both of you?""
 • ""Can you speak to the challenges this has presented for both yourself and your husband?""",0.04320304869998878,0.17647058823529413,0.8935371041297913,0.13796620851017113,0.2631578947368421,0.8879638910293579
2_17,C: I see. What do you think is the main challenge for you now—getting out of bed or getting around once you’re seated?,C: Does your husband have issues with his back?," • ""Is your husband experiencing any back problems?""
 • ""Has your husband had any issues with his back lately?""
 • ""Does your husband have any concerns about injuring himself due to helping you get out of bed?""
 • ""Are there any potential risks for your husband related to assisting you?""
 • ""Have you noticed any strain on your husband's back when he helps you get up?""
 • ""Is it a concern for both of you that your husband might injure his back while assisting you?""
 • ""Does your husband experience any pain or discomfort in his back after helping you out of bed?""
 • ""Are there any potential hazards associated with your husband's help, particularly related to his back?""
 • ""Have you and your husband discussed the possibility of him injuring his back due to your needs?""",0.03197383344450448,0.058823529411764705,0.8811097741127014,0.07076972675308514,0.2380952380952381,0.8683440685272217
2_18,C: How do you feel about needing help getting out of bed?,"C: I understand, we’re going to do our best to keep you and your husband healthy."," • ""C: We'll do everything in our power to ensure your well-being and that of your husband.""
 • ""C: Our priority will be to help you both stay healthy and avoid any further complications.""
 • ""C: How can we best support you and your husband in managing your current situation?""
 • ""C: What's the most important thing for us to focus on right now in terms of your health and that of your husband?""
 • ""C: We'll work together to find ways to minimize any strain on both you and your husband.""
 • ""C: Our goal is to help you maintain a good quality of life, not just for yourself but also for your husband.""
 • ""C: What can we do to make it easier for you and your husband to navigate this challenging situation?""
 • ""C: We want to ensure that both you and your husband receive the care and support you need to stay healthy.""
 • ""C: How can we help alleviate some of the burden on your husband so he doesn't strain his back further?""",0.047258071950649266,0.20689655172413793,0.8717091083526611,0.09451614390129853,0.24242424242424246,0.8911795616149902
3_19,"C: How old are you, Susanne?",C: Nice to meet you too. How old are you Elisabeth?," • ""Nice to meet you too, Susanne. What's your age?""
 • ""I'm glad we met, now tell me how old you are.""
 • ""Nice to work with you today, Susanne. Can you share your birthdate or age?""
 • ""It's a pleasure to have you as my patient, Susanne. How many years do you have on me?""
 • ""Good day, I'm Elisabeth. Now, can we get started with your details? What's your age?""
 • ""Welcome, Susanne! Let's begin our session. Can you tell me how old you are today?""
 • ""Nice to meet you too, Susanne. How many years have passed since your birth?""
 • ""It's a pleasure having you in my care, Susanne. Can we start with some basic information? What's your age?""
 • ""Good morning, Susanne! Let's get started with our physiotherapy session. Can you share your age or birthdate?""",0.21165417903210945,0.5882352941176471,0.9445606470108032,0.07483105263003807,0.3333333333333333,0.9199774265289307
3_20,C: Do you have any mobility issues right now?,"C: Alright Susanne, what can I help you with?"," • ""What brings you in to see me today, Susanne?""
 • ""How can I assist you with your treatment today?""
 • ""What seems to be the reason for your visit today?""
 • ""Is there anything specific that's been causing you discomfort or pain?""
 • ""Can you tell me a bit about what's been going on and why you're here?""
 • ""What are some of the issues you'd like to address during our session today?""
 • ""How can I help support your health and well-being today?""
 • ""Is there anything in particular that you're hoping to achieve or work on during our time together?""
 • ""Can you walk me through what's been happening and why you think you might need some physiotherapy assistance?""",0.08139165682360763,0.2222222222222222,0.8881405591964722,0.04503733751056995,0.1111111111111111,0.8914102911949158
3_22,"C: How would you rate your strength—on a scale from 1 to 5, where 1 is very weak and 5 is strong?","C: If I were to ask you to repeatedly stand up and sit back down, how many times do you reckon you could do it?"," • ""If you were to get up from a seated position and sit back down again, how many repetitions do you think you could manage?""
 • ""Can you estimate how many times you can stand up and then sit back down without too much difficulty?""
 • ""How would you rate your endurance for standing up and sitting down repeatedly?""
 • ""If I asked you to stand up 5-6 times in a row, do you think you could manage it without needing a break?""
 • ""Can you give me an idea of how many repetitions of standing up and sitting down you can do comfortably?""
 • ""What's your limit when it comes to getting up from a seated position and sitting back down again?""
 • ""If I were to ask you to stand up, walk around for a bit, and then sit back down repeatedly, how long do you think you could sustain that effort?""
 • ""How many times can you get up from a seated position without needing to rest or take a break?""
 • ""Can you estimate your endurance for repeated standing and sitting in terms of the number of repetitions you can manage?""",0.03654359201287616,0.16666666666666666,0.8472905158996582,0.175498205518919,0.33333333333333337,0.85792475938797
3_23,C: That sounds like a fair amount. Do you find it more challenging in the morning or evening?,C: And each and everyone one of those feels physically demanding?," • ""And does each one feel exhausting?""
 • ""Do you find that every repetition is physically tiring for you?""
 • ""Does it take a toll on your body to stand up and sit down repeatedly?""
 • ""Can you say that each attempt takes some effort, even if you can manage four in total?""
 • ""How taxing do you feel each individual standing-up-and-sitting-down action is?""
 • ""Do you experience any physical strain with each of those repetitions?""
 • ""Can you tell me that it's not just the fourth one that feels particularly hard?""
 • ""Does every single attempt leave you feeling somewhat fatigued?""
 • ""Is there a noticeable physical cost associated with each of those four repetitions?""",0.04019656738893367,0.06896551724137931,0.8851643204689026,0.08638804535733371,0.20689655172413793,0.8894781470298767
3_24,C: Have you ever had a situation where the act of getting up was more challenging or dangerous?,C: Purely from out your muscles or do you also get out of breath?," • ""Are you experiencing shortness of breath in addition to muscle fatigue?""
 • ""Do you feel like your muscles and breathing systems are both affected during these activities?""
 • ""Is it just your muscles that are feeling tired, or is there also an impact on your respiratory system?""
 • ""Apart from feeling exhausted physically, do you get winded when standing up and sitting down repeatedly?""
 • ""Do you experience any breathing difficulties in conjunction with the physical strain of getting up and down?""
 • ""Are there any issues with your breathing that contribute to the difficulty you're experiencing?""
 • ""Is the fatigue you feel purely from a muscle standpoint, or is there also a component related to oxygen supply?""
 • ""Do you get out of breath in addition to feeling like you're using up all your energy?""
 • ""Are both your muscles and respiratory system being overworked during these activities?""",0.05039518688486958,0.1875,0.8736853003501892,0.09107438368292145,0.28571428571428575,0.8956174850463867
3_25,"C: Can I ask you about your daily routine a little? For example, how often do you get up from sitting in the morning?",C: How do you feel about your situation?," • **What's been going through your mind regarding your current state?** (same emotional tone and inquiry)
 • **Can you describe how you're feeling right now about your knee replacements?** (focuses on specific aspect of patient's concern)
 • **How are you coping with the challenges you've been experiencing after surgery?** (emphasizes patient's resilience and coping strategies)
 • **What are some of the emotions that come to mind when thinking about your situation?** (opens up for a range of emotional responses)
 • **Do you feel like you're making progress or feeling stuck with your recovery?** (evaluates patient's perception of their own progress)
 • **How do you think your life would change if you could overcome these physical limitations?** (encourages the patient to imagine a positive outcome)
 • **What are some things that frustrate or worry you about your current situation?** (identifies specific sources of anxiety or frustration)
 • **Can you tell me more about what's been on your mind lately regarding your health and mobility?** (invites the patient to share their concerns and thoughts)
 • **How does it feel like being 63 with two total knee replacements, in your words?** (asks for a personal reflection of their experience)",0.048075470019596486,0.25,0.9011009931564331,0.07936880926086218,0.19607843137254902,0.8528650403022766
3_26,C: That’s understandable. But it sounds like you have a support system around you.,C: Do you feel like your age?," • **How does your current situation make you feel about your age?**
 • **Are you concerned that your physical abilities are related to your age?**
 • **Do you think your current health issues are a normal part of aging?**
 • **Does it seem like your age is catching up with you in some way?**
 • **How do you feel about the limitations you're experiencing, given your age?**
 • **Are you worried that your body is no longer able to perform as well due to your age?**
 • **Do you feel like your age is playing a significant role in your current struggles with standing up and sitting down?**
 • **How do you perceive the relationship between your physical abilities and your age?**
 • **Are there any concerns about aging that you're experiencing right now, related to your health issues?**",0.05439330544349823,0.18181818181818182,0.8919300436973572,0.03234245292096216,0.20689655172413796,0.8732062578201294
3_27,C: That makes sense. It can be a bit of an adjustment when our bodies don’t do what we expect them to.,C: I feel for you. We’re going to work on your ability to transfer and that should leave you feeling more capable.," • ""C: I understand your concerns. Our focus will be on improving your mobility, which should give you more confidence in your abilities.""
 • ""C: Don't worry, we'll work together to make transfers easier and less exhausting for you.""
 • ""C: We're going to concentrate on strengthening your muscles so that standing up and sitting down becomes a breeze for you.""
 • ""C: I know it's been tough lately, but with our treatment plan, you should start feeling more in control of your movements.""
 • ""C: Our goal is to help you regain the strength and confidence you need to tackle daily activities without as much effort.""
 • ""C: We're going to work on some exercises that will help you stand up and sit down with ease, so you can feel more energetic and capable.""
 • ""C: I'm confident that with our therapy sessions, you'll start feeling like your old self again, able to move around without strain.""
 • ""C: Let's focus on building up your endurance so that you can perform daily tasks without exhausting yourself.""
 • ""C: Our approach will be to strengthen your muscles and improve your overall mobility, leaving you feeling more confident and capable at 63 years old.""",0.0378786561257948,0.13043478260869565,0.8817243576049805,0.04504556737153658,0.25,0.87980055809021
4_29,C: Can you tell me more about what’s challenging for you?,"C: That’s fine, it’s something new so we will continue to work on that today."," • ""C: Alright, let's keep building on that today.""
 • ""C: We'll continue to work on floor transfers this session.""
 • ""C: Don't worry, we'll make sure you feel comfortable with it.""
 • ""C: That's perfectly normal for a new skill, we'll practice some more today.""
 • ""C: I'm glad you're having trouble - it means we need to work on it some more.""
 • ""C: We can still work on perfecting those floor transfers today, okay?""
 • ""C: Let's see if we can get the hang of them a bit better today.""
 • ""C: It's just a matter of fine-tuning your technique, so let's give it another try.""
 • ""C: We'll keep working on that transfer until you feel confident and safe.""",0.042055165083521084,0.13793103448275862,0.8686977028846741,0.08130850857597448,0.22222222222222224,0.8627268671989441
4_30,C: Can you tell me a bit more about what’s challenging for you? Is it the actual movement or something else?,C: Alright so let’s start off with the difficulties you mentioned having.," • ""C: What exactly has been challenging for you in practicing floor transfers at home?""
 • ""C: Can you elaborate on the difficulties you've experienced with floor transfers?""
 • ""C: What specific issues have you encountered while trying to transfer from the floor?""
 • ""C: Let's focus on what's not working out for you during our exercises today.""
 • ""C: How are you finding it when you try to get up from a fall onto the floor at home?""
 • ""C: Can you describe the problems you've been having with practicing transfers in your daily routine?""
 • ""C: We didn't quite see the progress we were hoping for on floor transfers last time. What do you think is going on?""
 • ""C: Are there any particular steps or actions that are causing you trouble when trying to transfer from the floor?""
 • ""C: Let's break down what's not working for you in transferring from a lying position to a standing position.""",0.03741943603457605,0.1714285714285714,0.884296715259552,0.1629944673128894,0.2777777777777778,0.8955991268157959
4_31,"C: That’s a bit of an issue, can you tell me more about what happens during that transfer? Do you feel any pain or discomfort?","C: I see, do you have the idea that your strength is insufficient?"," • ""C: Do you feel that your strength is a limiting factor in transferring from your wheelchair?""
 • ""C: Is it your impression that you're not strong enough to perform these transfers safely?""
 • ""C: Have you been experiencing any issues with maintaining control when transferring due to lack of strength?""
 • ""C: Are there moments during the transfer where you feel like you're struggling to support your own weight?""
 • ""C: Do you think that if you were stronger, you'd be able to complete these transfers more smoothly?""
 • ""C: Is it a challenge for you to stabilize yourself when getting out of your wheelchair due to insufficient strength?""
 • ""C: Have you noticed any weaknesses in your muscles that might be contributing to this difficulty with transfers?""
 • ""C: Are there specific parts of the transfer where you feel like you're not strong enough to complete it successfully?""
 • ""C: Do you attribute these difficulties with transferring to a lack of physical power or endurance?""",0.03386819335439616,0.15384615384615388,0.8914579153060913,0.08055259301867163,0.2222222222222222,0.8864032626152039
4_32,C: That makes sense. Have you tried using any aids or equipment to help with the transfer?,"C: OK. In a second, we will get to the movements but first I would like to ask some additional questions."," • ""Before we proceed with the exercises, I'd like to ask a few more questions.""
 • ""Let's take a moment to discuss some additional details before we begin our session today.""
 • ""May I clarify some points before we move on to the next part of our treatment?""
 • ""I'd like to gather some more information from you before we start practicing the floor transfers again.""
 • ""Can we pause for a second and address any further concerns or questions you may have?""
 • ""Before we continue, is there anything else you'd like to share with me about your current situation?""
 • ""I'd like to ask some more questions to ensure I understand the challenges you're facing with the floor transfers.""
 • ""Let's take a brief moment to discuss any additional aspects of your practice that might be helpful for our session today.""
 • ""May I ask some follow-up questions to clarify any points we may have discussed previously?""",0.037499038138315975,0.15789473684210528,0.859216570854187,0.05415315253510897,0.21052631578947367,0.8669898509979248
4_34,"C: That’s great to hear, it sounds like you’ve made a lot of progress.",C: That’s wonderful to hear! Let’s keep up the good work and get to practicing those transfers.," • ""C: Let's continue to build on your progress and improve those transfer skills.""
 • ""C: How can we refine your technique to make those transfers even more efficient?""
 • ""C: Great job on making progress, what do you think is the next step for mastering those floor transfers?""
 • ""C: Now that you've made some great strides, let's focus on fine-tuning your transfer movements.""
 • ""C: What specific challenges are you still facing with those transfers, and how can we address them today?""
 • ""C: Let's keep pushing forward and see if we can't make those transfers even smoother by the end of our session.""
 • ""C: It sounds like you're close to getting the hang of it, what do you need from me to help you overcome that final hurdle?""
 • ""C: Excellent work so far! What's the next step in your transfer training plan?""
 • ""C: I'm glad to see you're making progress; how can we use today's session to further improve those transfer skills?""",0.09391249418984532,0.2857142857142857,0.9231875538825989,0.08513012360883548,0.29411764705882354,0.9002520442008972
5_35,"C: I’m good, thank you. Now could I have your age please?","C: I’m also doing good. So, I see based on your referral that you had a small stroke a few months ago is that correct?"," • ""As I see from your referral, you had a small stroke a few months ago, is that correct?""
 • ""I understand that your previous healthcare provider referred you to me regarding a recent small stroke, correct?""
 • ""According to your medical history, you experienced a mild stroke a few months ago, correct?""
 • ""It says here in your referral that you had a small ischemic event a few months ago, is that accurate?""
 • ""Based on the information provided by your previous doctor, you had a minor stroke several months ago, right?""
 • ""I notice from your medical records that you were referred to me following a small cerebrovascular accident a few months ago, is that correct?""
 • ""As per the referral I received from your previous healthcare provider, you had a transient ischemic attack a few months back, is that true?""
 • ""Your referring doctor mentioned that you experienced a small stroke a few months ago, can you confirm that?""
 • ""According to your medical history, you suffered a minor cerebrovascular event a few months ago, correct?""",0.05458396452657021,0.30769230769230776,0.8822695016860962,0.028480868570717105,0.13333333333333333,0.855803906917572
5_36,C: And how have you been feeling since then?,"C: OK. I see the reason the doctor referred you was in order to improve your physical condition. We will focus on strength and cardiovascular endurance training. But first, in the file I see you had some issues transferring, is that still the case?"," • ""I see from your file that you had some difficulties with transferring after your stroke, is that still a problem for you?""
 • ""The referral mentioned improving your physical condition. Are there any specific mobility issues we should focus on addressing first?""
 • ""Can you confirm whether you're still experiencing trouble with transfers since the stroke?""
 • ""I notice in your file that you had some challenges with transferring after the stroke, do those issues persist today?""
 • ""As part of our strength and cardiovascular training, I wanted to check if you're still having any difficulties with moving around or getting up from a seated position.""
 • ""Is it true that you still struggle with transfers since your stroke a few months ago?""
 • ""We want to make sure we target the right areas for improvement in physical condition. Are there any specific mobility issues or challenges you're facing right now?""
 • ""I see you had some trouble transferring after the stroke, has that issue resolved itself or are you still experiencing difficulties with it?""
 • ""Can you tell me whether you're still having problems with getting around or moving from one place to another since your stroke?""",0.0023485972294229234,0.11320754716981131,0.8672701120376587,0.03130743172172377,0.17391304347826086,0.8805484175682068
